,season_file,match_url,summary,article_sentences_ix,events_mapping
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51595064,"Ismaila Sarr scored twice while captain Troy Deeney added a third in a sparkling second-half display from the hosts as Liverpool's run of victories was brought to a shuddering halt.
The Hornets had more chances in the first half and only a superb save from Alisson, to deny Troy Deeney, prevented them from leading at the break.
However, Watford deservedly went in front when Abdoulaye Doucoure squeezed a cross in from the left and the impressive Sarr was there to stab in.
Sarr was put through on goal by Will Hughes and the winger calmly lifted the ball over Alisson and into the net.
""They are such an outstanding side, we had to get our performance right -as close to max as possible -It's always very difficult. 
Liverpool defender Virgil van Dijk: """,[32 31  5 41 31  1  4  4  5  5 43  1  1 31  9  5  1  1 31 43],"[2, 4, 7, 10, 11, 22, 31, 32, 35, 37, 39, 40, 47, 51, 52, 56, 61, 63, 65, 66]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51581919,"Norwich moved to within four points of an unlikely escape from the Premier League relegation zone as Jamal Lewis' fine goal gave them a precious win against Leicester.
For the second week in a row, Leicester will feel hard done by as they saw Kelechi Iheanacho's excellent 20-yarder ruled out by VAR for handball.
Delia was watching on again as defender Ben Godfrey went close with an early header before a familiar tale of pretty approach play with no end product began to play out.
Top scorer Teemu Pukki dragged wide after fine play from Todd Cantwell and Emiliano Buendiabut it was hard to see where a goal could come from.
Lewis was the unlikely answer, arriving on to right-backDennis Praet hit the outside of the post as Leicester had 12 first-half efforts and Iheanacho's 'goal' would surely have stood in any previous season.
As the striker jostled with Godfrey for a bouncing ball, both players appeared to unintentionally handle it before the former Manchester City man went on to power home a brilliant finish with his left foot.
There was a long wait as VAR Graham Scott consulted the footage and the goal was ruled out.","[16 28 13 14 27 14  3 16 16 27 28  3  3 14 15 16 28  3 29 13 14 16 14 16
  0 28 27 27 16 16 15]","[2, 6, 10, 14, 20, 23, 25, 29, 36, 37, 40, 42, 45, 46, 48, 49, 60, 63, 64, 70, 74, 81, 82, 86, 89, 92, 96, 97, 98, 109, 116]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51526804,"Victory means Liverpool equal the English top-flight record of 18 successive wins, set by Manchester City from August to December 2017, with Jurgen Klopp's side last dropping points in a 1-1 draw with Manchester United in October.
Liverpool took an early lead when Fabianski failed to deal with a routine Georginio Wijnaldum header but David Moyes' side showed great character to hit back through Issa Diop's header, which should also have been kept out by Alisson.
And when substitute Pablo Fornals swept West Ham into the lead nine minutes after the break Liverpool were faced with a fight to preserve their unbeaten 27-match league run.
It had been a poor display by their sky-high standards but their luck was in as Fabianski was the culprit again, inexplicably allowing Mohamed Salah's shot to squirm through his legs in the 68th minute.
so it proved as Sadio Mane turned in with nine minutes left after Trent Alexander-Arnold lofted the ball over Fabianski.
It was cruel on West Ham and Moyes, with Liverpool keeper Alisson having to produce a crucial late block from substitute Jarrod Bowen.
Liverpool have restored their 22-point lead at the top and the Hammers are left in the bottom three.
The champions-elect were a long way short of that here and the decisive moment in this match was when Fabianski, who has been a reliable figure for West Ham, compounded his error for Wijnaldum's goal with a horror moment as Salah's shot slipped through his legs and into the net in front of an exultant Kop.
Liverpool missed the driving force and leadership of injured captain Jordan Henderson and it was no surprise when Naby Keita was substituted after a poor performance.
- he has never won at Anfield in 16 attempts as a manager with Everton, Manchester United, Sunderland or West Ham.
We scored a wonderful first goal.","[ 5 12  7  3  1  7  5 18  7 12  7  7  7  7  5  4  5  9  7  7  7 11  5 28
 11  9  7  7  8  5 18]","[4, 6, 7, 11, 14, 15, 16, 19, 24, 26, 27, 32, 35, 45, 47, 51, 53, 55, 56, 58, 62, 71, 74, 76, 79, 85, 86, 89, 90, 92, 98]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51519244,"Bruno Fernandes' first Manchester United goal set his new club on their way to a comfortable home win against relegation-threatened Watford and into fifth in the Premier League.
Anthony Martial scored an excellent second on Sunday after Watford's Troy Deeney had a goal ruled out by VAR for handball in the build-up.Mason Greenwood, 18, lashed home his 11th of the season 15 minutes from time to complete United's scoring.
The manner of it was superb - first nudging Christian Kabasele aside, then brilliantly finding space with a neat bit of skill after Foster's initial save had returned the ball to him before keeping his composure to chip into an empty net.
Deeney took too long to try to profit from a ridiculous early mix-up in the home defence, and Luke Shaw snuffed out the chance.Abdoulaye Doucoure also forced a decent save out of David de Gea when the game was still goalless.
There was also the obligatory chant against VAR - in front of watching referees' chief Mike Riley - after Deeney's 'equaliser' was ruled out, although the handball decision given against defender Craig Dawson as he met the corner that preceded the goal was automatic under the current regulations.
""Bruno Fernandes is quicker than he looks.""It was a difficult day.On Watford's disallowed goal: ""I was unaware until I went to look at the monitor.Manchester United's next game is on Thursday,","[ 4 24 51  4 34 23  3  3 40 51 51  0 34  0  3 51  0  3  4  4  0 18  0  0
 40 25 48 51 51]","[2, 7, 10, 13, 14, 15, 16, 17, 19, 23, 24, 31, 32, 35, 38, 39, 43, 44, 48, 49, 55, 58, 62, 71, 76, 80, 83, 86, 87]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51519245,"Initially it seemed Matt Doherty's assist would be ruled out for handball but replays showed that the ball bounced against his stomach.Jota's second was also reviewed by VAR.His low strike thundered off the post but the loose ball was turned in by Raul Jimenez.
Norwich's brightest spell came in the opening 10 minutes when Teemu Pukki managed a shot at the near post before Kenny McLean's arrow of a strike from 20 yards was plucked out of the air by Rui Patricio.
It was a match where Nuno started winger Adama Traore on the bench, perhaps to keep his potent winger fresh for a final push.They have the pace and guile on the break with Todd Cantwell and Pukki in attack, supported by the swift full-backs.
Norwich had keeper Krul to thank for keeping it at 3-0 after he pushed Ruben Neves' strike on to the bar, then saved Doherty's late header with his legs.
The right-back looked in pain","[ 8  8 31  2 31 31  4  4 31  7  7 31 28 28  7  7 24  2  7 31  2 28 31 28
 20]","[4, 7, 10, 11, 19, 20, 21, 22, 25, 27, 28, 31, 34, 44, 47, 49, 50, 51, 52, 59, 70, 76, 77, 80, 81]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51519246,"The Spaniard had Pierre-Emerick Aubameyang largely to thank for the outcome after the striker scored twice, including the winner - taking his personal goals tally to 19 for the season and an impressive 60 in 95 games for the Gunners.
The see-saw game could not have got off to a worse start for Arteta's side, though, as their shambolic defending allowed Dominic Calvert-Lewin to overhead kick Everton into the lead following a Gylfi Sigurdsson free-kick after just 49 seconds.
But the Gunners slowly wrestled control of the game away from the visitors, with Eddie Nketiah side-footing a volley home to draw them level from early substitute Bukayo Saka's superb left-wing cross, before Aubameyang slotted them into the lead.
Everton had chances to get at least a point, but Calvert-Lewin saw a cross agonisingly elude his slide before firing straight at Leno from close range.
He also glanced a header from a corner just wide in the closing stages.
Everton are used to getting worked over by Arsenal - they are winless in 24 visits to the Gunners and have conceded a Premier League-high 110 goals against them.The midfielder played the final 30 minutes and showed what the Toffees had been missing with his ability to pick a pass, a skill he demonstrated with one superb ball to release Richarlison for another shot that Leno saved.
","[ 2  2 29 28 28 29  2 32  3  1 28  2  2  5  1 32 32  2 28 32 28 32 32  5
 28  2]","[4, 5, 8, 13, 16, 23, 24, 25, 26, 33, 42, 49, 50, 51, 54, 60, 66, 71, 78, 79, 84, 86, 87, 88, 97, 101]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51512519,"Olivier Giroud, in for Michy Batshuayi with Tammy Abraham on the bench after injury, fired low past Spurs keeper Hugo Lloris for Chelsea's opener in the 15th minute after the recalled Ross Barkley hit the post.
He produced a perfectly weighted pass to Marcos Alonso, who did not even break stride before a sweet finish past Lloris.
Spurs' day could have been even worse as Giovani lo Celso should have been sent off for a dreadful second-half challenge on Chelsea captain Cesar Azpilicueta.Mourinho's side gave themselves late hope when Erik Lamela's shot deflected in off Antonio Rudiger but in realitySpirits were soaring last Sunday after Son Heung-min's last-minute winner gave them a 3-2 win at Aston Villa that left them only a point behind Chelsea.
Tottenham are back in Premier League action against Wolves at the Tottenham Hotspur Stadium next Sunday (14:00 GMT).",[48  5  3  3  3  3 48  5  3 48  6  3 17  5  5  8 48  3  3 17  8  8],"[12, 13, 15, 17, 18, 20, 21, 29, 40, 45, 47, 49, 54, 55, 56, 71, 73, 79, 86, 91, 94, 95]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51512520,"Bournemouth manager Eddie Howe says his Cherries side were ""very harshly treated"" after losing to Burnley in a game that had a pivotal video assistant referee decision at its centre.
With the home side ahead through Matej Vydra's second goal in two games, Bournemouth broke the length of the field for Callum Wilson to set up namesake Harry for what they thought was an equaliser.
But VAR judged that Adam Smith had used his upper arm to control and clear a Burnley cross in his own area right at the start of the move - meaning the goal was disallowed and the home side were awarded a penalty at the other end.
Jay Rodriguez scored the resulting spot-kick to give the Clarets a two-goal lead, before Dwight McNeil found the net from distance to seal victory late on.
With the game at 0-0, Joshua King struck from a corner but saw the goal disallowed after a video check because of a handball by Philip Billing.
That must be how Bournemouth feel right nowThe home goalkeeper would also push away a Jack Stacey volley at the back post and a Harry Wilson header - efforts the away side should have scored.
""I couldn't see [the Billing handball] from where I was.That one I think was right.""
","[37  1  3 41 56 56 41 50  0 41  2 11  1  3  3 56 41 37 11  3 56  3  3 56
  1  3 41 37]","[2, 3, 4, 6, 7, 8, 15, 16, 19, 20, 23, 32, 33, 37, 39, 40, 45, 50, 51, 54, 60, 66, 67, 69, 70, 76, 86, 90]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51512521,"Crystal Palace secured their first win of 2020 thanks to Patrick van Aanholt's superb first-half free-kick which saw off visitors Newcastle.
Jordan Ayew went close on a couple of occasions, one of which came off the foot of the post, while Belgian Christian Benteke really should have done better with a header from six yards out.
Ayew in particular impressed, coming in from the right to produce seven efforts on goal - five of which were on target.
The touchmap above shows he only twice managed to get on the ball in the box, and even then it was near the edge.
""He played very well today, we didn't find him enough - in wide areas, we ignored the lad.","[ 0  0  0  0  0 13  0 13  0  0  0 45 13  3 45  0  0  0 13 13 23  0  0  0
  0]","[6, 7, 13, 14, 16, 18, 23, 24, 28, 32, 36, 37, 46, 47, 48, 51, 57, 60, 65, 74, 76, 81, 85, 93, 107]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51512518,"Sheffield United are in a ""good place"" after reaching 40 points with 11 games to go but want to achieve much more this season, says boss Chris Wilder.
Enda Stevens' rasping finish put the Blades in control against Brighton but the lead was short-lived as Neal Maupay marked his return to the starting line-up with a headed equaliser.
Lewis Dunk missed a glorious chance to put the visitors ahead after the Blades lost Stevens to injury.
John Fleck, who signed a new Sheffield United contract until 2023 before kick-off, went close from distance but Brighton worked hard to secure a third successive draw.
For Sheffield United, a League One side three years ago, to reach 40 points with more than a quarter of the season remaining is nothing short of remarkable.
Their first game back from the winter break appeared to be going to plan when Stevens, who was playing in League Two with Portsmouth three years ago, produced a sublime finish after Brighton could only half clear Oliver Norwood's cross.
Brighton remain without a Premier League win in 2020 - a worrying statistic as they try and keep some distance between themselves and the bottom three.
Maupay, who started the previous two games on the substitutes bench, was at his sharpest to score after Aaron Mooy's long ball forward had been flicked on - the former Brentford player's eighth league goal of the season and his first in nine top-flight appearances.
",[12 12 18  9  9 11 18 10 11 23 10 11 10 11 11 23 11  0 12 12 11 14],"[2, 3, 13, 19, 22, 24, 26, 28, 32, 37, 39, 40, 41, 44, 45, 46, 48, 53, 59, 62, 63, 68]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51512523,"Aston Villa manager Dean Smith said that some of his players had ""played their way out"" of next Sunday's Carabao Cup final after defeat at Southampton.
The Saints dominated the first half, taking an early lead through Shane Long's third goal of the season, before Stuart Armstrong sealed victory in stoppage time.
Recalled winger Moussa Djenepo was a constant threat on the left, despite having his head bandaged midway through the first half, and Will Smallbone also impressed after coming in for his Premier League debut - a day after turning 20.
Djenepo then got to the byeline down the left wing and his awkward-looking centre with the outside of his right footDanny Ings and Djenepo were denied by Villa goalkeeper Pepe Reina but Saints remained on top after the break, with captain Pierre-Emile Hojbjerg forcing a low save from the veteran Spaniard and substitute Che Adams denied by a goal-line block.
Captain Jack Grealish was well shackled by Southampton's James Ward-Prowse, playing at right-back, and new signing Mbwana Samatta received precious little service throughout.
Trezeguet, a first-half substitute for the injured Anwar El Ghazi, was their biggest threat, providing some energy down the right wing and their only shot on target midway through the second half.
","[13 24 13  1 13 13 17 13 17 15  1  1  1 24 17  1 24  1 15 17 24  0  0  1
  1 25 17  1 17  1 24  1]","[2, 8, 10, 12, 13, 15, 22, 23, 26, 38, 43, 44, 48, 61, 63, 64, 70, 71, 74, 75, 79, 82, 85, 87, 99, 106, 107, 110, 116, 118, 119, 121]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51512522,"Manchester City manager Pep Guardiola praised his players for passing ""an incredible test"" as Gabriel Jesus came off the bench to score a late winner at Leicester and cement themselves in second spot.
Jamie Vardy had hit the post for Leicester in the first half, but both sides wasted numerous chances before Jesus slotted home with a cool finish after a surging run from Riyad Mahrez had opened up the home defence.
Guardiola's side have now missed five of their seven Premier League spot-kicks this season, but Leicester will argue they should have been given two of their own before the break.
Nothing was given when Kevin de Bruyne had his arms up in the wall and James Maddison's free-kick clearly hit them, and even more mystifying was the decision to give Leicester a corner when Ederson took out Kelechi Iheanacho.
Manchester City were by no meansTrue, Leicester have now won only two of their seven league games in 2020 but their performance levels have not noticeably dropped and, just as importantly, they still hold a healthy lead over the teams outside the top four.
","[10 10 21 21 10 10 10 10 10 28 28 21  1 10 21 21 21 21 21 21 21  1  1  9
  0  0  0 21]","[2, 6, 9, 14, 21, 26, 29, 33, 35, 37, 38, 42, 50, 55, 59, 61, 64, 65, 66, 68, 69, 75, 81, 82, 88, 89, 90, 94]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51345399,"Kevin de Bruyne made one goal and scored another as Manchester City easily saw off West Ham in their first game since being banned from European competition for two years by Uefa.
On the pitch, the City players certainly did not seem to be lacking any focus and only some poor finishing, notably by Gabriel Jesus, stopped this from being a much more comfortable Premier League victory.
West Ham offered little in response, managing only six touches in the opposition area, and failing to register a single shot at goal until Michail Antonio blasted over with 15 minutes left.
Aided by the industrious David Silva and the steady presence of Rodri - whose 178 completed passes was a Premier League record since detailed data collection began in 2003-04, De Bruyne pulled the strings in midfield, and also made his 17th league assist and scored his eighth league goal of what has been a stellar individual season with a rasping shot from a tight angle.
while West Ham are away at Liverpool on Monday (20:00).",[ 0  0  0  4  0  0 13  0  0  5 13  0  0  0  4  0  0  0  0  0  5  0 48],"[5, 6, 7, 8, 11, 12, 14, 17, 19, 22, 23, 24, 26, 29, 30, 34, 41, 45, 46, 50, 53, 54, 61]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51439302,"Manchester United closed in on the Champions League places with victory over Chelsea as Frank Lampard's side were left with a sense of injustice after contentious video assistant referee decisions went against them.
United closed to within three points of Chelsea in fourth place with headed goals either side of the interval from Anthony Martial and Harry Maguire at Stamford Bridge.
Martial glanced in Aaron Wan-Bissaka's cross on the stroke of half-time before Manchester United captain Maguire powered in a header from Bruno Fernandes' corner after 66 minutes.
Chelsea felt aggrieved as Maguire was fortunate to escape a red card for kicking Michy Batshuayi in the groin in the first half as they tangled on the touchline, despite the incident being examined by VAR.
And the review system denied them again when Chelsea thought substitute Kurt Zouma had made it 1-1.The goal was ruled out for a push by Cesar Azpilicueta on Brandon Williams, although replays showed United's Fred put a hand on the back of Chelsea's captain.
Chelsea's frustration was complete when Olivier Giroud's 76th-minute header was ruled out because his foot was in an offside position as he moved to meet Mason Mount's free-kick.
Being on the right side of the decisions helped Ole Gunnar Solskjaer's organised and diligent United side to complete their first league double over Chelsea since 1987-88.
This was not a glittering performance by any means from Manchester UnitedWhere United had the decisive advantage over Chelsea was in front of goal, where they made the most of their rare opportunities with a clinical edge that was notably lacking in their opponents.
Martial was on the margins for most of the first half but showed his quality with an angled header beyond the grasp of Chelsea keeper Willy Caballero.
United sealed an important win that gives them hope of a top-four finish when Maguire escaped the attentions of Antonio Rudiger to head home.
","[ 7  7  2  5  1 13  3  5  5  5  2  2  3  0  4 11  2  6  6 11  6  7  7  5
 12  7  8  6]","[2, 4, 5, 8, 9, 11, 14, 17, 19, 20, 24, 32, 33, 41, 45, 46, 58, 71, 78, 79, 84, 86, 87, 88, 96, 97, 104, 107]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51431287,"Spurs were awarded a penalty by VAR when the score was 1-1, with Son Heung-min scoring the rebound.
They made the stronger start and took the lead via Toby Alderweireld's own goal - with the Spurs defender prodding Anwar El Ghazi's cross past goalkeeper Hugo Lloris. 
The Belgian atoned by equalising with a superb angled effort that flew into the top right corner of the Villa goal from 10 yards.
Spurs went in front when Steven Bergwijn won the penalty after being judged to have been fouled by home defender Bjorn Engels.
While Engels headed in from a Jack Grealish corner to again draw the sides level, his late mistake allowed Son to race clear to place the ball past Reina as Villa's miserable run against sides in the top half of the table continued.
The 25-year-old Belgian, who started because of Tyrone Mings' absence through illness, had a difficult time dealing with the movement and pace of Bergwijn, Son and Lucas Moura. 
He spent the early stages of this encounter tormenting Serge Aurier, flashing a shot wide and laying on a glorious chance from which Douglas Luiz should have converted. 
While Grealish is yet to make a senior England appearance, Spurs midfielder Dele Alli is someone Southgate knows all about - although his last cap came in June 2019. 
On Alderweireld's contribution: ""In a funny way I'd say he's scored three goals: the own goal, his goalBut he scored with a shot of his life.""
Aston Villa travel to Southampton in their next Premier League outing on Saturday (15:00 GMT).
","[16 44 16 60 30 46 28 60 30 60 60 17 28 19  1  1 16 30 18 18  1 18 16 19
 60 22  1 19 16 16 18  1 60 30 60 22  1  1 28 18  1]","[4, 10, 11, 12, 18, 19, 20, 22, 23, 24, 26, 33, 34, 36, 39, 40, 41, 44, 45, 49, 54, 59, 62, 64, 67, 68, 73, 75, 76, 77, 80, 82, 85, 86, 93, 98, 101, 103, 109, 113, 114]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51431286,"But the hosts sprung into action immediately after the restart with Eddie Nketiah's no-look strike from Nicolas Pepe's cutback clipping the top of the crossbar.
Mikel Arteta's side broke the deadlock on 54 minutes through Pierre-Emerick Aubameyang's well-placed header and Pepe doubled the lead just three minutes later with a neat, first-time finish.
Mesut Ozil poked in a third late on from substitute Alexandre Lacazette's pass and the Frenchman converted a fourth in injury-time.
Newcastle attempted to play further forward after conceding but were restricted to few opportunities - the dangerous Allan Saint-Maximin coming closest with a curling strike that rattled the post.
Bukayo Saka curled narrowly wide, Pepe had a free-kick tipped over by Martin Dubravka and Shkodran Mustafi saw his hooked shot headed off the line by Joelinton.
But Arsenal came out with renewed focus in the second half and scored twice before the hour mark to put the game to bed - Aubameyang powering in a header for his 15th league goal of the campaign from Pepe's hanging cross.
The appointment of Steve Bruce as Newcastle boss to replace the popular Rafael Benitez was not universally well-received by supporters but the ex-Manchester United defender has responded to critics with a decent debut campaign.
The lively Saint-Maximin was unlucky with his effort that struck the woodwork, while Sean Longstaff's deflected volley was pushed away by Bernd Leno.
Arsenal captain Pierre-Emerick Aubameyang speaking to Sky Sports: ""We started not at our best but in the second half we put some more energy in",[28  5 28 12 12 12 38  4  4 38  2 12  5 38  3 12  5  5 12 19 13  4  2],"[14, 16, 21, 24, 27, 29, 34, 35, 36, 37, 41, 43, 44, 51, 58, 60, 65, 74, 82, 88, 91, 94, 100]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51423888,"The visitors had made the perfect start, Ashley Westwood scoring direct from a corner after 93 seconds. 
Danny Ings, who was deceived by the flight of the ball for Westwood's goal, made amends by equalising with a rasping drive into the bottom right corner from 18 yards. 
But Vydra's stunning left-foot effort, into the top-left corner from 18 yards, ensured Burnley claimed their first league double over Southampton since 1947.
Full-backs Charlie Taylor and Phil Bardsley routinely hit the channels while the likes of Jack Cork, Dwight McNeil and Jeff Hendrick remained on the periphery of the action.
Matej Vydra keeps himself rightSouthampton boss Ralph Haseenhuttl speaking to Match of the Day",[ 2 31 31  9  3  9 31 33  5 31  5  9  9  5 31 31  9 31],"[3, 8, 9, 18, 19, 20, 31, 32, 47, 52, 53, 57, 60, 64, 66, 68, 74, 76]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51423887,"Sadio Mane came off the bench to score the winner with 12 minutes remaining, expertly taking down skipper Jordan Henderson's raking pass and smashing in at the near post.
Chances were at a premium in a blustery first half, but Liverpool ramped up the pressure in the second period - Canaries goalkeeper Tim Krul making a stunning double save to deny Mohamed Salah's low shot and Naby Keita's close-range follow-up.
But Senegal international Mane - who missed the last two games through a hamstring injury - proved to be the difference having entered the action on the hour mark.
Keita's drive was tipped over the crossbar by Krul, while efforts from Virgil van Dijk and Alex Oxlade-Chamberlain were comfortable for the Dutch goalkeeper to deal with.
When the marauding Trent Alexander-Arnold dragged a shot wide from the edge of the box after just 13 seconds, a routine win looked to be on the cards, but the Reds had to battle hard once more.
Had they taken their chances, they would have claimed a spectacular victory against all the odds, with Lukas Rupp left ruing what might have been.
The German midfielder broke the offside trap in the first half and when faced one-on-one with Alisson, inexplicably decided to square the ball towards Teemu Pukki instead of shooting and the Brazilian goalkeeper managed to claw the pass away.
The lively Todd Cantwell struck the side-netting, while Tettey's low, drilled strike hit the upright.
We have already learned that VAR is not on our side.
",[15 14 14 15 10 10 15 14 14 25 10 15 10 10 10 10 12 27  1 36 15 26],"[2, 3, 6, 17, 20, 23, 25, 32, 33, 39, 42, 44, 45, 46, 53, 54, 61, 63, 64, 65, 73, 74]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51409676,"Wolves missed out on the chance to close the gap on the top four as they were held to a goalless draw by 10-man Leicester City amid more VAR controversy. 
Just before half-time, Willy Boly looked to have opened the scoring for the hosts after a short corner routine but his close-range header was ruled out with Pedro Neto judged to be offside in build-up.
Raul Jimenez was chief culprit for the hosts, heading three excellent opportunities either over or wide of the Leicester goal and slashing woefully at a left-foot shot that drifted wide of Kasper Schmeichel's and remained in play.
When Wolves did hit the target, Schmeichel was there to deny them, brilliantly stretching out his left leg to prevent Diogo Jota from scoring and blocking Adama Traore's stinging stoppage-time shot at point-blank range. 
And the 33-year-old's evening did not get any better as he failed to register a single shot, meaning he has now gone six Premier League games without a goal - his longest run without a top-flight goal since he went seven games between December 2016 and February 2017.
""Raul Jimenez was there, (it will happen for him) in the next game.","[ 0  9  1  1  0 12  0  8  1 21  1  8  0  0  8  0  0  8 21 21  8 21  0  0
  9 21]","[5, 6, 8, 14, 17, 20, 23, 24, 32, 35, 38, 39, 47, 48, 52, 56, 64, 67, 76, 80, 81, 86, 89, 90, 93, 94]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51345406,"The Cherries took a deserved lead when Callum Wilson reacted quickest and swept home the rebound after Harry Wilson's effort had been blocked.
The hosts responded well and Billy Sharp scored from close range in first-half injury time after a sustained spell of pressure.
With seven minutes left John Lundstram collected a pass from fellow substitute Lys Mousset and, after an excellent first touch, steered the ball past Aaron Ramsdale for a late winner.
A lot of credit for the victory must also go to Blades goalkeeper Dean Henderson, who made a superb save from Ryan Fraser when the score was 1-1.
Jack O'Connell headed over, Oli McBurnie has an effort well held, Ollie Norwood had a chance blocked and McBurnie forced a fine one-handed save from Ramsdale.
The Blades continued to impress after the break and Sharp had a shot saved by Ramsdale, Sander Berge glanced a header wide before Mousset, against his former club, set up Lundstram for the winning goal.
Harry Wilson should have hit the target with a diving header early on and Callum Wilson hooked an effort wide, before the latter grabbed his second goal in four matches and eighth of the season.
Within a minute, Philip Billing had a chance to double the lead but missed the ball with an attempted volley.
But from then on chances were limited, although Nathan Ake hooked an effort just wide in the second half, before Fraser was denied by Henderson with the hosts getting their winner soon after.
Sheffield United manager Chris Wilder:","[38 19  1  1 19 20  2 38 13 38 38 38 13 11 38  2 13 38  4 21 38  1 13 38
  3 21]","[2, 4, 7, 8, 9, 10, 11, 17, 19, 20, 24, 28, 30, 31, 34, 35, 39, 41, 47, 51, 55, 56, 59, 69, 76, 84]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51337005,"The hosts dominated the first half and deservedly took the lead when Bernard volleyed in Theo Walcott's superb cross.
Everton then had to withstand a spell of pressure from the rejuvenated visitors but restored their lead when Richarlison ran through the Palace defence and slotted into the bottom corner.
Pickford saved superbly from Benteke's close-range header to protect the Toffees' lead, before Dominic Calvert-Lewin sealed victory when he prodded in after Richarlison's header had hit the crossbar.
However, with Richarlison in their ranks Everton always have that bit of quality to muster something from nothing, and so it proved as he took on the Palace defence by himself to restore his side's lead.
In the first half, they were again severely lacking in the final third and reached half-time without having a shot on target - although Patrick van Aanholt was unfortunate when his deflected strike hit the base of the post.
They attacked with confidence and pace, with Benteke and Wilfried Zaha combining to regularly open the Everton defence.
Benteke's goal was his first since April last year and he was unlucky not to score a second when his header was saved.
Crystal Palace boss Hodgson:",[ 3 22 19  1 22 13 30 19 30 21 21 30 30  4 22  3  4 30  4  4 22  4 19],"[4, 9, 11, 15, 21, 22, 30, 33, 38, 39, 43, 46, 49, 50, 52, 55, 64, 77, 83, 84, 87, 88, 91]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51337006,"Watford boss Nigel Pearson admitted his side had ""missed an opportunity"" to get a vital victory and move out of the relegation zone as Adrian Mariappa's own goal gifted Brighton a draw.
Abdoulaye Doucoure put the Hornets ahead from 18 yards out after he ran with the ball from the halfway line following Aaron Mooy's misplaced pass.
Brighton, three points ahead of Watford in 15th, had a late chance to score a winner but Leandro Trossard lifted his shot over the crossbar from a tight angle on the corner of the six-yard box.
In a game of few chances, the hosts thought they may have had a first-half penalty when Ezequiel Schelotto went to ground under a challenge by Gerard Deulofeu, but, following a check from the video assistant referee, nothing was given.
""Aaron Mooy had a good chance before we scored, it's an own goal",[10 10 10 10 36 25 10 25 10 10  1 36  1 36  0 10],"[2, 5, 13, 15, 16, 17, 20, 21, 25, 28, 42, 58, 60, 61, 62, 72]"
0,premier_league_2019_2020.json,https://www.bbc.com/sport/football/51253150,"Jeff Hendrick and James Tarkowski were most culpable of missing with headers, both failing to hit the target from close range, while Jay Rodriguez volleyed against the underside of the bar when he should have scored. 
In truth, though, they were uninspired for long periods of this game, failing to gain a boost from the return of captain Pierre-Emerick Aubameyang after a three-match ban.
It was Aubameyang who had their best chances, miscuing when put through by David Luiz and later heading wide.
Burnley's initial efforts were from reasonable range - Hendrick, Rodriguez and Dwight McNeil all firing shots away - but it was from balls into the box either side of half-time where the hosts really should have taken the lead.
The Clarets swarmed all over the yellow shirts in the period after the break and it seemed unlikely they would get a better chance than when Hendrick missed the target with a header from six yards.
He was involved in the Gunners' bright start, crossing for Alexandre Lacazette, who failed to hit the target with a header, then shooting horribly wide when set free by Luiz's long ball.
We asked enough to score a goal.
In some moments it wasn't the grass - it was their quality and what they do really well, and we could not do it in the right way.""
","[ 5  3  5  3 10 34 11 10  5 10 10 10  3  3 10 34  3 15 10  3 23 34  6  5
  5 34 10]","[2, 3, 10, 11, 14, 16, 18, 19, 24, 25, 26, 29, 37, 38, 50, 51, 55, 59, 60, 65, 68, 69, 71, 73, 74, 84, 85]"
